PROV557;Gâdzzhat;;;;;;;;;;;;;x
PROV558;Padâ;;;;;;;;;;;;;x
PROV559;Âfshmi;;;;;;;;;;;;;x
PROV560;Nazhpt;;;;;;;;;;;;;x
PROV561;Pozd;;;;;;;;;;;;;x
PROV562;Mōbhi;;;;;;;;;;;;;x
PROV563;Zudshōfk;;;;;;;;;;;;;x
PROV564;Nop;;;;;;;;;;;;;x
PROV565;Pōp;;;;;;;;;;;;;x
PROV566;Duftōjō;;;;;;;;;;;;;x
PROV567;Pofshmajazhkt;;;;;;;;;;;;;x
PROV568;Shiip;;;;;;;;;;;;;x
PROV569;Fiivid;;;;;;;;;;;;;x
PROV570;Moft;;;;;;;;;;;;;x
PROV571;Vaukd;;;;;;;;;;;;;x
PROV572;Spuhnu;;;;;;;;;;;;;x
PROV573;Thrómy;;;;;;;;;;;;;x
PROV574;Nomnaudmhâ;;;;;;;;;;;;;x
PROV575;Dhâzō;;;;;;;;;;;;;x
PROV576;Tifeth;;;;;;;;;;;;;x
PROV577;Vogechy;;;;;;;;;;;;;x
PROV578;Eynóthed;;;;;;;;;;;;;x
PROV579;Tohe;;;;;;;;;;;;;x
PROV580;Thúrug;;;;;;;;;;;;;x
PROV581;Zom;;;;;;;;;;;;;x
PROV582;Pâkd;;;;;;;;;;;;;x
PROV583;Zid;;;;;;;;;;;;;x
PROV584;Shâdzzhâ;;;;;;;;;;;;;x
PROV585;Mâfa;;;;;;;;;;;;;x
PROV586;Pauft;;;;;;;;;;;;;x
PROV587;Kubhau;;;;;;;;;;;;;x
PROV588;Vofâg;;;;;;;;;;;;;x
PROV589;Niidzzhudship;;;;;;;;;;;;;x
PROV590;Bōdōzhpt;;;;;;;;;;;;;x
PROV591;Viipt;;;;;;;;;;;;;x
PROV592;Gadmaushftu;;;;;;;;;;;;;x
PROV593;Jizd;;;;;;;;;;;;;x
PROV594;Vovauzht;;;;;;;;;;;;;x
PROV595;Kōmâ;;;;;;;;;;;;;x
PROV596;Jajau;;;;;;;;;;;;;x
PROV597;Giftōzpt;;;;;;;;;;;;;x
PROV598;Diish;;;;;;;;;;;;;x
PROV599;Mōchi;;;;;;;;;;;;;x
PROV600;Nâdshau;;;;;;;;;;;;;x
PROV601;Fâkd;;;;;;;;;;;;;x
PROV602;Châftok;;;;;;;;;;;;;x
PROV603;Gaug;;;;;;;;;;;;;x
PROV604;Mōfk;;;;;;;;;;;;;x
PROV605;Fâzt;;;;;;;;;;;;;x
PROV606;Daudhi;;;;;;;;;;;;;x
PROV607;Bauztât;;;;;;;;;;;;;x
PROV608;Dhukftōd;;;;;;;;;;;;;x
PROV609;Jaum;;;;;;;;;;;;;x
PROV610;Bâzpt;;;;;;;;;;;;;x
PROV611;Midod;;;;;;;;;;;;;x
PROV612;Miin;;;;;;;;;;;;;x
PROV613;Shit;;;;;;;;;;;;;x
PROV614;Shizhōdzzhof;;;;;;;;;;;;;x
PROV615;Dazhpt;;;;;;;;;;;;;x
PROV616;Zog;;;;;;;;;;;;;x
PROV617;Dōsh;;;;;;;;;;;;;x
PROV618;Baftik;;;;;;;;;;;;;x
PROV619;Dauzhzdâchaubt;;;;;;;;;;;;;x
PROV620;Bid;;;;;;;;;;;;;x
PROV621;Bōdhâ;;;;;;;;;;;;;x
PROV622;Mōdhâg;;;;;;;;;;;;;x
PROV623;Vaufo;;;;;;;;;;;;;x
PROV624;Nift;;;;;;;;;;;;;x
PROV625;Mazt;;;;;;;;;;;;;x
PROV626;Viimi;;;;;;;;;;;;;x
PROV627;Nauna;;;;;;;;;;;;;x
PROV628;Jaudt;;;;;;;;;;;;;x
PROV629;Puz;;;;;;;;;;;;;x
PROV630;Chushō;;;;;;;;;;;;;x
PROV631;Modijov;;;;;;;;;;;;;x
PROV632;Sphuhmid;;;;;;;;;;;;;x
PROV633;Sohi;;;;;;;;;;;;;x
PROV634;Hehuoh;;;;;;;;;;;;;x
PROV635;Kubue;;;;;;;;;;;;;x
PROV636;Oshu;;;;;;;;;;;;;x
PROV637;Duihuo;;;;;;;;;;;;;x
PROV638;Kōftiig;;;;;;;;;;;;;x
PROV639;Nomiin;;;;;;;;;;;;;x
PROV640;Kuamue;;;;;;;;;;;;;x
PROV641;Kuhuog;;;;;;;;;;;;;x
PROV642;Toshi;;;;;;;;;;;;;x
PROV643;Hibosho;;;;;;;;;;;;;x
PROV644;Tuakuom;;;;;;;;;;;;;x
PROV645;Fumua;;;;;;;;;;;;;x
PROV646;Nōkd;;;;;;;;;;;;;x
PROV647;Daha;;;;;;;;;;;;;x
PROV648;Dhiizt;;;;;;;;;;;;;x
PROV649;Bupo;;;;;;;;;;;;;x
PROV650;Faum;;;;;;;;;;;;;x
PROV651;Bâmabok;;;;;;;;;;;;;x
PROV652;Faushush;;;;;;;;;;;;;x
PROV653;Pavâ;;;;;;;;;;;;;x
PROV654;Mōzhkt;;;;;;;;;;;;;x
PROV655;Shafâg;;;;;;;;;;;;;x
PROV656;Diifshmâdt;;;;;;;;;;;;;x
PROV657;Pipt;;;;;;;;;;;;;x
PROV658;Dhokfti;;;;;;;;;;;;;x
PROV659;Shazâv;;;;;;;;;;;;;x
PROV660;Dhibausha;;;;;;;;;;;;;x
PROV661;Mov;;;;;;;;;;;;;x
PROV662;Vâzh;;;;;;;;;;;;;x
PROV663;Zikftōzpt;;;;;;;;;;;;;x
PROV664;Vōdt;;;;;;;;;;;;;x
PROV665;Fuke;;;;;;;;;;;;;x
PROV666;Mâzhōdi;;;;;;;;;;;;;x
PROV667;Guzhazh;;;;;;;;;;;;;x
PROV668;Kadaut;;;;;;;;;;;;;x
PROV669;Zhachufshoft;;;;;;;;;;;;;x
PROV670;Kuochyheh;;;;;;;;;;;;;x
PROV671;Zhōbi;;;;;;;;;;;;;x
PROV672;Fâzza;;;;;;;;;;;;;x
PROV673;Kufshō;;;;;;;;;;;;;x
PROV674;Châztozhnō;;;;;;;;;;;;;x
PROV675;Iiva;;;;;;;;;;;;;x
PROV676;Kav;;;;;;;;;;;;;x
PROV677;Mōshdzâda;;;;;;;;;;;;;x
PROV678;Shaup;;;;;;;;;;;;;x
PROV679;Vâji;;;;;;;;;;;;;x
PROV680;Kuikig;;;;;;;;;;;;;x
PROV681;Tevu;;;;;;;;;;;;;x
PROV682;Duguivuab;;;;;;;;;;;;;x
PROV683;Fōhuz;;;;;;;;;;;;;x
PROV684;Choz;;;;;;;;;;;;;x
PROV685;Gōfk;;;;;;;;;;;;;x
PROV686;Fiik;;;;;;;;;;;;;x
PROV687;Dodzhof;;;;;;;;;;;;;x
PROV688;Zhânik;;;;;;;;;;;;;x
PROV689;Dōfâ;;;;;;;;;;;;;x
PROV690;Mit;;;;;;;;;;;;;x
PROV691;Monâ;;;;;;;;;;;;;x
PROV692;Pizto;;;;;;;;;;;;;x
PROV693;Pohmith;;;;;;;;;;;;;x
PROV694;Thumu;;;;;;;;;;;;;x
PROV695;Haho;;;;;;;;;;;;;x
PROV696;Tìhnù;;;;;;;;;;;;;x
PROV697;Sphùhmehmet;;;;;;;;;;;;;x
PROV698;Thùmet;;;;;;;;;;;;;x
PROV699;Bigueg;;;;;;;;;;;;;x
PROV700;Dhìthùd;;;;;;;;;;;;;x
PROV701;Dukua;;;;;;;;;;;;;x
PROV702;Sphihmì;;;;;;;;;;;;;x
PROV703;Pumuhrt;;;;;;;;;;;;;x
PROV704;Kibuim;;;;;;;;;;;;;x
PROV705;Sutho;;;;;;;;;;;;;x
PROV706;Thùìme;;;;;;;;;;;;;x
PROV707;Tuhmu;;;;;;;;;;;;;x
PROV708;Pùhnoh;;;;;;;;;;;;;x
PROV709;Spìghudot;;;;;;;;;;;;;x
PROV710;Suhùhd;;;;;;;;;;;;;x
PROV711;Dhode;;;;;;;;;;;;;x
PROV712;Sphùghu;;;;;;;;;;;;;x
PROV713;Dhehnohrt;;;;;;;;;;;;;x
PROV714;Thìthumohrt;;;;;;;;;;;;;x
PROV715;Sidùhneht;;;;;;;;;;;;;x
PROV716;Spìmu;;;;;;;;;;;;;x
PROV717;Gogu;;;;;;;;;;;;;x
PROV718;Vuthoo;;;;;;;;;;;;;x
PROV719;Gasog;;;;;;;;;;;;;x
PROV720;Spuhneh;;;;;;;;;;;;;x
PROV721;Ethù;;;;;;;;;;;;;x
PROV722;Tìhoht;;;;;;;;;;;;;x
PROV723;Pehmuth;;;;;;;;;;;;;x
PROV724;Sighi;;;;;;;;;;;;;x
PROV725;Sehnùht;;;;;;;;;;;;;x
PROV726;Sphùthuhmeh;;;;;;;;;;;;;x
PROV727;Dhohnut;;;;;;;;;;;;;x
PROV728;Dhohetho;;;;;;;;;;;;;x
PROV729;Ehme;;;;;;;;;;;;;x
PROV730;Thìhmeh;;;;;;;;;;;;;x
PROV731;Sphighet;;;;;;;;;;;;;x
PROV732;Spìghud;;;;;;;;;;;;;x
PROV733;Tide;;;;;;;;;;;;;x
PROV734;Sithehd;;;;;;;;;;;;;x
PROV735;Thughùhe;;;;;;;;;;;;;x
PROV736;Sohno;;;;;;;;;;;;;x
PROV737;Sothu;;;;;;;;;;;;;x
PROV738;Tughi;;;;;;;;;;;;;x
PROV739;Sodihmo;;;;;;;;;;;;;x
PROV740;Jopht;;;;;;;;;;;;;x
PROV741;Vûtta;;;;;;;;;;;;;x
PROV742;Omed;;;;;;;;;;;;;x
PROV743;Sphehù;;;;;;;;;;;;;x
PROV744;Ùghuhd;;;;;;;;;;;;;x
PROV745;Thihnùhd;;;;;;;;;;;;;x
PROV746;Ǵênnu;;;;;;;;;;;;;x
PROV747;Pougou;;;;;;;;;;;;;x
PROV748;Thìhuhd;;;;;;;;;;;;;x
PROV749;Youja;;;;;;;;;;;;;x
PROV750;Yau;;;;;;;;;;;;;x
PROV751;Boheg;;;;;;;;;;;;;x
PROV752;Goume;;;;;;;;;;;;;x
PROV753;Youndz;;;;;;;;;;;;;x
PROV754;Saswat;;;;;;;;;;;;;x
PROV755;Zout;;;;;;;;;;;;;x
PROV756;Sphiheht;;;;;;;;;;;;;x
PROV757;Ngôǵô;;;;;;;;;;;;;x
PROV758;Thuhohd;;;;;;;;;;;;;x
PROV759;Dhughehrt;;;;;;;;;;;;;x
PROV760;Spehmohrt;;;;;;;;;;;;;x
PROV761;Thùmo;;;;;;;;;;;;;x
PROV762;Dhìhi;;;;;;;;;;;;;x
PROV763;Tehmohrt;;;;;;;;;;;;;x
PROV764;Dêth;;;;;;;;;;;;;x
PROV765;Spìghehd;;;;;;;;;;;;;x
PROV766;Vôpht;;;;;;;;;;;;;x
PROV767;Puttûgh;;;;;;;;;;;;;x
PROV768;Huchyheh;;;;;;;;;;;;;x
PROV769;Viik;;;;;;;;;;;;;x
PROV770;Hishuah;;;;;;;;;;;;;x
PROV771;Paushum;;;;;;;;;;;;;x
PROV772;Mōnu;;;;;;;;;;;;;x
PROV773;Fiizt;;;;;;;;;;;;;x
PROV774;Kiifō;;;;;;;;;;;;;x
PROV775;Burug;;;;;;;;;;;;;x
PROV776;Fayig;;;;;;;;;;;;;x
PROV777;Podt;;;;;;;;;;;;;x
PROV778;Tuomew;;;;;;;;;;;;;x
PROV779;Tuiyih;;;;;;;;;;;;;x
PROV780;Huyig;;;;;;;;;;;;;x
PROV781;Boyab;;;;;;;;;;;;;x
PROV782;Vōjo;;;;;;;;;;;;;x
PROV783;Chip;;;;;;;;;;;;;x
PROV784;Zaushâpt;;;;;;;;;;;;;x
PROV785;Naubt;;;;;;;;;;;;;x
PROV786;Shazhfiina;;;;;;;;;;;;;x
PROV787;Dâzhpt;;;;;;;;;;;;;x
PROV788;Teshue;;;;;;;;;;;;;x
PROV789;Gunâ;;;;;;;;;;;;;x
PROV790;Foshftâk;;;;;;;;;;;;;x
PROV791;Biip;;;;;;;;;;;;;x
PROV792;Pazhâdzho;;;;;;;;;;;;;x
PROV793;Shaft;;;;;;;;;;;;;x
PROV794;Bōfshmi;;;;;;;;;;;;;x
PROV795;Bōzh;;;;;;;;;;;;;x
PROV796;Chadzha;;;;;;;;;;;;;x
PROV797;Hoyim;;;;;;;;;;;;;x
PROV798;Kukue;;;;;;;;;;;;;x
PROV799;Bichyhog;;;;;;;;;;;;;x
PROV800;Buebuo;;;;;;;;;;;;;x
PROV801;Tuthìth;;;;;;;;;;;;;x
PROV802;Bashome;;;;;;;;;;;;;x
PROV803;Buoga;;;;;;;;;;;;;x
PROV804;Dueshuabuo;;;;;;;;;;;;;x
PROV805;Keki;;;;;;;;;;;;;x
PROV806;Ihue;;;;;;;;;;;;;x
PROV807;Diguige;;;;;;;;;;;;;x
PROV808;Tuivu;;;;;;;;;;;;;x
PROV809;Kushog;;;;;;;;;;;;;x
PROV810;Kukui;;;;;;;;;;;;;x
PROV811;Bichui;;;;;;;;;;;;;x
PROV812;Tuoshivaw;;;;;;;;;;;;;x
PROV813;Fahua;;;;;;;;;;;;;x
PROV814;Korueb;;;;;;;;;;;;;x
PROV815;Buya;;;;;;;;;;;;;x
PROV816;Tashom;;;;;;;;;;;;;x
PROV817;Fuaki;;;;;;;;;;;;;x
PROV818;Kuege;;;;;;;;;;;;;x
PROV819;Huvui;;;;;;;;;;;;;x
PROV820;Bere;;;;;;;;;;;;;x
PROV821;Timuo;;;;;;;;;;;;;x
PROV822;Hueyow;;;;;;;;;;;;;x
PROV823;Thùmoht;;;;;;;;;;;;;x
PROV824;Soghihmùhrt;;;;;;;;;;;;;x
PROV825;Duoko;;;;;;;;;;;;;x
PROV826;Kavoshi;;;;;;;;;;;;;x
PROV827;Keuoh;;;;;;;;;;;;;x
PROV828;Divuamaw;;;;;;;;;;;;;x
PROV829;Bukamo;;;;;;;;;;;;;x
PROV830;Thuhned;;;;;;;;;;;;;x
PROV831;Spomo;;;;;;;;;;;;;x
PROV832;Udê;;;;;;;;;;;;;x
PROV833;Ngûny;;;;;;;;;;;;;x
PROV834;Negedû;;;;;;;;;;;;;x
PROV835;Yugoŕ;;;;;;;;;;;;;x
PROV836;Kuoshuab;;;;;;;;;;;;;x
PROV837;Jogû;;;;;;;;;;;;;x
PROV838;Pâbâ;;;;;;;;;;;;;x
PROV839;Âvâfrt;;;;;;;;;;;;;x
PROV840;Ŕâhû;;;;;;;;;;;;;x
PROV841;Thuhnoth;;;;;;;;;;;;;x
PROV842;Pùthih;;;;;;;;;;;;;x
PROV843;Spihne;;;;;;;;;;;;;x
PROV844;Tohot;;;;;;;;;;;;;x
PROV845;Sutheht;;;;;;;;;;;;;x
PROV846;Spùthì;;;;;;;;;;;;;x
PROV847;Dâv;;;;;;;;;;;;;x
PROV848;Bâdâth;;;;;;;;;;;;;x
PROV849;Hôvap;;;;;;;;;;;;;x
PROV850;Ǵêdâv;;;;;;;;;;;;;x
PROV851;Nôbo;;;;;;;;;;;;;x
PROV852;Ônnu;;;;;;;;;;;;;x
PROV853;Yujâ;;;;;;;;;;;;;x
PROV854;Nohêpht;;;;;;;;;;;;;x
PROV855;Duny;;;;;;;;;;;;;x
PROV856;Ngâdafrt;;;;;;;;;;;;;x
PROV857;Tihi;;;;;;;;;;;;;x
PROV858;Ǵud;;;;;;;;;;;;;x
PROV859;Uǵê;;;;;;;;;;;;;x
PROV860;Ǵuŕ;;;;;;;;;;;;;x
PROV861;Peth;;;;;;;;;;;;;x
PROV862;Ngôjabê;;;;;;;;;;;;;x
PROV863;Yôb;;;;;;;;;;;;;x
PROV864;Yûnnê;;;;;;;;;;;;;x
PROV865;Yunnofrt;;;;;;;;;;;;;x
PROV866;Nohô;;;;;;;;;;;;;x
PROV867;Hunnêǵ;;;;;;;;;;;;;x
PROV868;Ûd;;;;;;;;;;;;;x
PROV869;Pâttuĝ;;;;;;;;;;;;;x
PROV870;Ngov;;;;;;;;;;;;;x
PROV871;Bath;;;;;;;;;;;;;x
PROV872;Uni;;;;;;;;;;;;;x
PROV873;Beǵâ;;;;;;;;;;;;;x
PROV874;Dannâǵo;;;;;;;;;;;;;x
PROV875;Nûhep;;;;;;;;;;;;;x
PROV876;Nâdâgh;;;;;;;;;;;;;x
PROV877;Ǵony;;;;;;;;;;;;;x
PROV878;Ettû;;;;;;;;;;;;;x
PROV879;Vepht;;;;;;;;;;;;;x
PROV880;Ngôǵ;;;;;;;;;;;;;x
PROV881;Ǵûdd́ûgh;;;;;;;;;;;;;x
PROV882;Ŕônnugh;;;;;;;;;;;;;x
PROV883;Ǵuʻôfrt;;;;;;;;;;;;;x
PROV884;Âdunnô;;;;;;;;;;;;;x
PROV885;Juhû;;;;;;;;;;;;;x
PROV886;Ŕâǵuĝ;;;;;;;;;;;;;x
PROV887;Ŕubû;;;;;;;;;;;;;x
PROV888;Tìmo;;;;;;;;;;;;;x
PROV889;Yê;;;;;;;;;;;;;x
PROV890;Dodar̂;;;;;;;;;;;;;x
PROV891;Hugê;;;;;;;;;;;;;x
PROV892;Hub;;;;;;;;;;;;;x
PROV893;Thithùh;;;;;;;;;;;;;x
PROV894;Yêtta;;;;;;;;;;;;;x
PROV895;Hôp;;;;;;;;;;;;;x
PROV896;Nehênnê;;;;;;;;;;;;;x
PROV897;Ŕâder̂;;;;;;;;;;;;;x
PROV898;Yêʻuvuth;;;;;;;;;;;;;x
PROV899;Ŕattugh;;;;;;;;;;;;;x
PROV900;Ŕâǵ;;;;;;;;;;;;;x
PROV901;Dûǵâ;;;;;;;;;;;;;x
PROV902;Bêr̂;;;;;;;;;;;;;x
PROV903;Moujouje;;;;;;;;;;;;;x
PROV904;Ǵoʻêr;;;;;;;;;;;;;x
PROV905;Seḿ;;;;;;;;;;;;;x
PROV906;Attôǵ;;;;;;;;;;;;;x
PROV907;Jogâ;;;;;;;;;;;;;x
PROV908;Pegam;;;;;;;;;;;;;x
PROV909;Siewhapz;;;;;;;;;;;;;x
PROV910;Iekou;;;;;;;;;;;;;x
PROV911;Yejaum;;;;;;;;;;;;;x
PROV912;Kikihub;;;;;;;;;;;;;x
PROV913;Huige;;;;;;;;;;;;;x
PROV914;Hame;;;;;;;;;;;;;x
PROV915;Kekui;;;;;;;;;;;;;x
PROV916;Ouga;;;;;;;;;;;;;x
PROV917;Zouswou;;;;;;;;;;;;;x
PROV918;Wousz;;;;;;;;;;;;;x
PROV919;Suxam;;;;;;;;;;;;;x
PROV920;Xaeve;;;;;;;;;;;;;x
PROV921;Naekiarechk;;;;;;;;;;;;;x
PROV922;Xian;;;;;;;;;;;;;x
PROV923;Xaexachk;;;;;;;;;;;;;x
PROV924;Raemiab;;;;;;;;;;;;;x
PROV925;Mukou;;;;;;;;;;;;;x
PROV926;Rouxaem;;;;;;;;;;;;;x
PROV927;Bukochk;;;;;;;;;;;;;x
PROV928;Nokixiochk;;;;;;;;;;;;;x
PROV929;Sobio;;;;;;;;;;;;;x
PROV930;Tiotu;;;;;;;;;;;;;x
PROV931;Saep;;;;;;;;;;;;;x
PROV932;Tatou;;;;;;;;;;;;;x
PROV933;Saema;;;;;;;;;;;;;x
PROV934;Xamun;;;;;;;;;;;;;x
PROV935;Xasa;;;;;;;;;;;;;x
PROV936;Rouxu;;;;;;;;;;;;;x
PROV937;Rorichk;;;;;;;;;;;;;x
PROV938;Mouxu;;;;;;;;;;;;;x
PROV939;Iar;;;;;;;;;;;;;x
PROV940;Haumhu;;;;;;;;;;;;;x
PROV941;Noub;;;;;;;;;;;;;x
PROV942;Vuppia;;;;;;;;;;;;;x
PROV943;Emaema;;;;;;;;;;;;;x
PROV944;Tabia;;;;;;;;;;;;;x
PROV945;Marou;;;;;;;;;;;;;x
PROV946;Nion;;;;;;;;;;;;;x
PROV947;Fómóg;;;;;;;;;;;;;x
PROV948;Ghuigo;;;;;;;;;;;;;x
PROV949;Bhaju;;;;;;;;;;;;;x
PROV950;Ghoiuh;;;;;;;;;;;;;x
PROV951;Mhaucha;;;;;;;;;;;;;x
PROV952;Mhaukh;;;;;;;;;;;;;x
PROV953;Mhoiugig;;;;;;;;;;;;;x
PROV954;Bhoiubhe;;;;;;;;;;;;;x
PROV955;Chandhoiuh;;;;;;;;;;;;;x
PROV956;Habhi;;;;;;;;;;;;;x
PROV957;Sebim;;;;;;;;;;;;;x
PROV958;Xakas;;;;;;;;;;;;;x
PROV959;Mhuinau;;;;;;;;;;;;;x
PROV960;Ghuboiu;;;;;;;;;;;;;x
PROV961;Xiop;;;;;;;;;;;;;x
PROV962;Nokio;;;;;;;;;;;;;x
PROV963;Xave;;;;;;;;;;;;;x
PROV964;Bhabhui;;;;;;;;;;;;;x
PROV965;Ghindhuikh;;;;;;;;;;;;;x
PROV966;Vesae;;;;;;;;;;;;;x
PROV967;Beke;;;;;;;;;;;;;x
PROV968;Boppaen;;;;;;;;;;;;;x
PROV969;Bhabind;;;;;;;;;;;;;x
PROV970;Chaumhi;;;;;;;;;;;;;x
PROV971;Buivo;;;;;;;;;;;;;x
PROV972;Boxa;;;;;;;;;;;;;x
PROV973;Nebitchk;;;;;;;;;;;;;x
PROV974;Xamir;;;;;;;;;;;;;x
PROV975;Vouka;;;;;;;;;;;;;x
PROV976;Vawo;;;;;;;;;;;;;x
PROV977;Bivae;;;;;;;;;;;;;x
PROV978;Sarutchk;;;;;;;;;;;;;x
PROV979;Tuxis;;;;;;;;;;;;;x
PROV980;Niakise;;;;;;;;;;;;;x
PROV981;Rivoun;;;;;;;;;;;;;x
PROV982;Remom;;;;;;;;;;;;;x
PROV983;Rawiotchk;;;;;;;;;;;;;x
PROV984;Buren;;;;;;;;;;;;;x
PROV985;Bioxaes;;;;;;;;;;;;;x
PROV986;Miab;;;;;;;;;;;;;x
PROV987;Numochk;;;;;;;;;;;;;x
PROV988;Natio;;;;;;;;;;;;;x
PROV989;Mete;;;;;;;;;;;;;x
PROV990;Soup;;;;;;;;;;;;;x
PROV991;Robom;;;;;;;;;;;;;x
PROV992;Motian;;;;;;;;;;;;;x
PROV993;Wrikyoi;;;;;;;;;;;;;x
PROV994;Zoirk;;;;;;;;;;;;;x
PROV995;Noriap;;;;;;;;;;;;;x
PROV996;Zhůzhyi;;;;;;;;;;;;;x
PROV997;Mexiakam;;;;;;;;;;;;;x
PROV998;Ghauvo;;;;;;;;;;;;;x
PROV999;Nhindhuig;;;;;;;;;;;;;x
PROV1000;Tinae;;;;;;;;;;;;;x
PROV1001;Riab;;;;;;;;;;;;;x
PROV1002;Vinutchk;;;;;;;;;;;;;x
PROV1003;Eksing;;;;;;;;;;;;;x
PROV1004;Resappim;;;;;;;;;;;;;x
PROV1005;Rume;;;;;;;;;;;;;x
PROV1006;Memoter;;;;;;;;;;;;;x
PROV1007;Qiksi;;;;;;;;;;;;;x
PROV1008;Ninga;;;;;;;;;;;;;x
PROV1009;Ksikeon;;;;;;;;;;;;;x
PROV1010;Qege;;;;;;;;;;;;;x
PROV1011;Fojos;;;;;;;;;;;;;x
PROV1012;Madu;;;;;;;;;;;;;x
PROV1013;Ihe;;;;;;;;;;;;;x
PROV1014;Meorus;;;;;;;;;;;;;x
PROV1015;Teoneos;;;;;;;;;;;;;x
PROV1016;Kseon;;;;;;;;;;;;;x
PROV1017;Idha;;;;;;;;;;;;;x
PROV1018;Qoowad;;;;;;;;;;;;;x
PROV1019;Bena;;;;;;;;;;;;;x
PROV1020;Kanang;;;;;;;;;;;;;x
PROV1021;Ikuni;;;;;;;;;;;;;x
PROV1022;Bawob;;;;;;;;;;;;;x
PROV1023;Qeomum;;;;;;;;;;;;;x
PROV1024;Qete;;;;;;;;;;;;;x
PROV1025;Ksanung;;;;;;;;;;;;;x
PROV1026;Hodoob;;;;;;;;;;;;;x
PROV1027;Quef;;;;;;;;;;;;;x
PROV1028;Qingu;;;;;;;;;;;;;x
PROV1029;Hiko;;;;;;;;;;;;;x
PROV1030;Quhedh;;;;;;;;;;;;;x
PROV1031;Manu;;;;;;;;;;;;;x
PROV1032;Fungung;;;;;;;;;;;;;x
PROV1033;Masu;;;;;;;;;;;;;x
PROV1034;Eoging;;;;;;;;;;;;;x
PROV1035;Edwud;;;;;;;;;;;;;x
PROV1036;Negaji;;;;;;;;;;;;;x
PROV1037;Hoduwad;;;;;;;;;;;;;x
PROV1038;Bikan;;;;;;;;;;;;;x
PROV1039;Boodwu;;;;;;;;;;;;;x
PROV1040;Booxi;;;;;;;;;;;;;x
PROV1041;Uhub;;;;;;;;;;;;;x
PROV1042;Owebwe;;;;;;;;;;;;;x
PROV1043;Deko;;;;;;;;;;;;;x
PROV1044;Soxib;;;;;;;;;;;;;x
PROV1045;Godwib;;;;;;;;;;;;;x
PROV1046;Buhu;;;;;;;;;;;;;x
PROV1047;Mowe;;;;;;;;;;;;;x
PROV1048;Mewud;;;;;;;;;;;;;x
PROV1049;Kuksing;;;;;;;;;;;;;x
PROV1050;Meojif;;;;;;;;;;;;;x
PROV1051;Bachaboq;;;;;;;;;;;;;x
PROV1052;Teokung;;;;;;;;;;;;;x
PROV1053;Gotinat;;;;;;;;;;;;;x
PROV1054;Niakin;;;;;;;;;;;;;x
PROV1055;Ksokig;;;;;;;;;;;;;x
PROV1056;Ineng;;;;;;;;;;;;;x
PROV1057;Siochk;;;;;;;;;;;;;x
PROV1058;Eou;;;;;;;;;;;;;x
PROV1059;Nemiob;;;;;;;;;;;;;x
PROV1060;Ksiksikh;;;;;;;;;;;;;x
PROV1061;Geoimu;;;;;;;;;;;;;x
PROV1062;Bohasi;;;;;;;;;;;;;x
PROV1063;Guned;;;;;;;;;;;;;x
PROV1064;Domud;;;;;;;;;;;;;x
PROV1065;Momi;;;;;;;;;;;;;x
PROV1066;Qori;;;;;;;;;;;;;x
PROV1067;Qaradwoor;;;;;;;;;;;;;x
PROV1068;Chiwyira;;;;;;;;;;;;;x
PROV1069;Yůzhyou;;;;;;;;;;;;;x
PROV1070;Chåchrourf;;;;;;;;;;;;;x
PROV1071;Zhrůrg;;;;;;;;;;;;;x
PROV1072;Zhigak;;;;;;;;;;;;;x
PROV1073;Gureom;;;;;;;;;;;;;x
PROV1074;Gaka;;;;;;;;;;;;;x
PROV1075;Ksaki;;;;;;;;;;;;;x
PROV1076;Zhroinyů;;;;;;;;;;;;;x
PROV1077;Ksegat;;;;;;;;;;;;;x
PROV1078;Zhurůroi;;;;;;;;;;;;;x
PROV1079;Riwyiyrou;;;;;;;;;;;;;x
PROV1080;Yåchk;;;;;;;;;;;;;x
PROV1081;Guzhrůy;;;;;;;;;;;;;x
PROV1082;Zhråvun;;;;;;;;;;;;;x
PROV1083;Chårf;;;;;;;;;;;;;x
PROV1084;Ůyri;;;;;;;;;;;;;x
PROV1085;Yrånyu;;;;;;;;;;;;;x
PROV1086;Krazoiroun;;;;;;;;;;;;;x
PROV1087;Oirů;;;;;;;;;;;;;x
PROV1088;Vfouchk;;;;;;;;;;;;;x
PROV1089;Noin;;;;;;;;;;;;;x
PROV1090;Kroichk;;;;;;;;;;;;;x
PROV1091;Vrůva;;;;;;;;;;;;;x
PROV1092;Zhrůvoi;;;;;;;;;;;;;x
PROV1093;Finyow;;;;;;;;;;;;;x
PROV1094;Kwuw;;;;;;;;;;;;;x
PROV1095;Ghaukho;;;;;;;;;;;;;x
PROV1096;Okrouy;;;;;;;;;;;;;x
PROV1097;Zhrouwroiy;;;;;;;;;;;;;x
PROV1098;Yroruw;;;;;;;;;;;;;x
PROV1099;Yanyoivu;;;;;;;;;;;;;x
PROV1100;Vfůch;;;;;;;;;;;;;x
PROV1101;Fouwrifůw;;;;;;;;;;;;;x
PROV1102;Zazhrů;;;;;;;;;;;;;x
PROV1103;Chuni;;;;;;;;;;;;;x
PROV1104;Chourg;;;;;;;;;;;;;x
PROV1105;Yrag;;;;;;;;;;;;;x
PROV1106;Rarg;;;;;;;;;;;;;x
PROV1107;Vouzhůy;;;;;;;;;;;;;x
PROV1108;Fůvvů;;;;;;;;;;;;;x
PROV1109;Zhroivo;;;;;;;;;;;;;x
